id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
JAHM117,JAHM,2020-04-26 00:00:00,2020.3196721,117,-1003279.85334,5959660.15377,2032774.36094,47,558607.2421,2068529.8356,18.707275583184,99.555867211705,274.9312,312.2673
JAHM118,JAHM,2020-04-27 00:00:00,2020.3224044,118,-1003279.85237,5959660.15667,2032774.36405,47,558607.2407,2068529.8377,18.707275602030,99.555867198070,274.9347,312.2709
JAHM120,JAHM,2020-04-29 00:00:00,2020.3278689,120,-1003279.84744,5959660.13878,2032774.35419,47,558607.2388,2068529.8343,18.707275571103,99.555867180140,274.9141,312.2502
JAHM121,JAHM,2020-04-30 00:00:00,2020.3306011,121,-1003279.85002,5959660.14465,2032774.36260,47,558607.2404,2068529.8402,18.707275625086,99.555867194995,274.9227,312.2588
JAHM122,JAHM,2020-05-01 00:00:00,2020.3333333,122,-1003279.85556,5959660.15634,2032774.36374,47,558607.2439,2068529.8373,18.707275598799,99.555867228389,274.9348,312.2710
JAHM124,JAHM,2020-05-03 00:00:00,2020.3387978,124,-1003279.85472,5959660.16107,2032774.36389,47,558607.2423,2068529.8360,18.707275586890,99.555867213097,274.9392,312.2753
JAHM125,JAHM,2020-05-04 00:00:00,2020.3415301,125,-1003279.85119,5959660.14857,2032774.35999,47,558607.2409,2068529.8365,18.707275590941,99.555867199788,274.9257,312.2618
JAHM126,JAHM,2020-05-05 00:00:00,2020.3442623,126,-1003279.85393,5959660.16132,2032774.36353,47,558607.2415,2068529.8356,18.707275583485,99.555867205313,274.9392,312.2753
JAHM127,JAHM,2020-05-06 00:00:00,2020.3469945,127,-1003279.85769,5959660.17200,2032774.37093,47,558607.2434,2068529.8391,18.707275614509,99.555867223622,274.9521,312.2882
JAHM128,JAHM,2020-05-07 00:00:00,2020.3497268,128,-1003279.85663,5959660.17068,2032774.36677,47,558607.2426,2068529.8356,18.707275583224,99.555867215832,274.9494,312.2855
JAHM129,JAHM,2020-05-08 00:00:00,2020.3524590,129,-1003279.85028,5959660.14699,2032774.36121,47,558607.2402,2068529.8382,18.707275606375,99.555867193742,274.9245,312.2606
JAHM130,JAHM,2020-05-09 00:00:00,2020.3551913,130,-1003279.85258,5959660.15779,2032774.36746,47,558607.2407,2068529.8405,18.707275627846,99.555867198252,274.9369,312.2730
