id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
LSN1306,LSN1,2020-11-01 00:00:00,2020.8360656,306,-1088138.33961,6196941.03302,1042730.28724,47,605293.7297,1047220.4932,9.472357944136,99.959198862995,8.2961,31.3947
LSN1307,LSN1,2020-11-02 00:00:00,2020.8387978,307,-1088138.33932,6196941.03159,1042730.29004,47,605293.7296,1047220.4962,9.472357971210,99.959198862647,8.2952,31.3937
LSN1308,LSN1,2020-11-03 00:00:00,2020.8415301,308,-1088138.33282,6196941.02492,1042730.28854,47,605293.7244,1047220.4960,9.472357969268,99.959198814929,8.2873,31.3859
LSN1309,LSN1,2020-11-04 00:00:00,2020.8442623,309,-1088138.33757,6196941.03863,1042730.28873,47,605293.7267,1047220.4938,9.472357949721,99.959198835874,8.3015,31.4001
LSN1310,LSN1,2020-11-05 00:00:00,2020.8469945,310,-1088138.33803,6196941.02267,1042730.29263,47,605293.7299,1047220.5003,9.472358007717,99.959198865123,8.2867,31.3853
LSN1311,LSN1,2020-11-06 00:00:00,2020.8497268,311,-1088138.33558,6196941.03630,1042730.29112,47,605293.7251,1047220.4966,9.472357974920,99.959198821745,8.2993,31.3979
LSN1312,LSN1,2020-11-07 00:00:00,2020.8524590,312,-1088138.34358,6196941.03939,1042730.29259,47,605293.7325,1047220.4974,9.472357981480,99.959198888624,8.3039,31.4025
LSN1313,LSN1,2020-11-08 00:00:00,2020.8551913,313,-1088138.34224,6196941.03192,1042730.28988,47,605293.7324,1047220.4959,9.472357968586,99.959198888355,8.2960,31.3945
LSN1314,LSN1,2020-11-09 00:00:00,2020.8579235,314,-1088138.34089,6196941.02670,1042730.28847,47,605293.7320,1047220.4954,9.472357963990,99.959198884485,8.2904,31.3890
LSN1315,LSN1,2020-11-10 00:00:00,2020.8606557,315,-1088138.33475,6196941.02204,1042730.28525,47,605293.7268,1047220.4932,9.472357943667,99.959198836728,8.2843,31.3829
LSN1316,LSN1,2020-11-11 00:00:00,2020.8633880,316,-1088138.34279,6196941.02979,1042730.29244,47,605293.7333,1047220.4988,9.472357994391,99.959198896647,8.2944,31.3930
LSN1317,LSN1,2020-11-12 00:00:00,2020.8661202,317,-1088138.34509,6196941.01701,1042730.27901,47,605293.7378,1047220.4876,9.472357892729,99.959198937385,8.2802,31.3788
